"","participant","time_point","trans_dur","Source","Target"
"1291","001",278.648,0.0209999999999582,"leftwall_5","S14_C"
"1292","001",278.669,0.0230000000000246,"S14_C","leftwall_5"
"1293","001",278.715,0.021000000000015,"leftwall_5","S14_C"
"1294","001",278.78,0.0220000000000482,"S14_C","leftwall_5"
"1295","001",278.825,0.134999999999991,"leftwall_5","FrontWall"
"1296","001",278.96,0.0230000000000246,"FrontWall","CartoonTeacher"
"1297","001",278.983,0.0229999999999677,"CartoonTeacher","Screen_95"
"1298","001",279.648,0.109999999999957,"Screen_95","FrontWall"
"1299","001",279.758,0.0219999999999914,"FrontWall","Screen_95"
"1300","001",280.361,0.0649999999999977,"Screen_95","CartoonTeacher"
"1301","001",280.579,0.0219999999999914,"CartoonTeacher","Screen_95"
"1302","001",280.624,0.0219999999999914,"Screen_95","CartoonTeacher"
"1303","001",280.913,0.021000000000015,"CartoonTeacher","Screen_95"
"1304","001",281.424,0.0330000000000155,"Screen_95","FrontWall"
"1305","001",281.991,0.0330000000000155,"FrontWall","CartoonTeacher"
"1306","001",282.024,0.0330000000000155,"CartoonTeacher","FrontWall"
"1307","001",282.057,0.0229999999999677,"FrontWall","CartoonTeacher"
"1308","001",282.08,0.021000000000015,"CartoonTeacher","FrontWall"
"1309","001",282.28,0.0220000000000482,"FrontWall","CartoonTeacher"
"1310","001",282.458,0.0229999999999677,"CartoonTeacher","FrontWall"
"1311","001",282.481,0.0219999999999914,"FrontWall","CartoonTeacher"
"1312","001",282.569,0.0229999999999677,"CartoonTeacher","FrontWall"
"1313","001",282.592,0.0219999999999914,"FrontWall","CartoonTeacher"
"1314","001",282.614,0.111000000000047,"CartoonTeacher","FrontWall"
"1315","001",285.121,0.0330000000000155,"FrontWall","CartoonTeacher"
"1316","001",285.154,0.0339999999999918,"CartoonTeacher","FrontWall"
"1317","001",285.454,0.0910000000000082,"FrontWall","CartoonTeacher"
"1318","001",285.567,0.0219999999999914,"CartoonTeacher","FrontWall"
"1319","001",286.239,0.106000000000051,"FrontWall","Screen_95"
"1320","001",286.611,0.0989999999999895,"Screen_95","CartoonTeacher"
"1321","001",286.944,0.0339999999999918,"CartoonTeacher","SM_Blackboard_Tafel_unten_low_101"
"1322","001",286.978,0.0319999999999823,"SM_Blackboard_Tafel_unten_low_101","S14_C"
"1323","001",287.01,0.0339999999999918,"S14_C","leftwall_5"
"1324","001",287.044,0.0230000000000246,"leftwall_5","S14_C"
"1325","001",287.089,0.0249999999999773,"S14_C","leftwall_5"
"1326","001",287.132,0.0219999999999914,"leftwall_5","S14_C"
"1327","001",287.154,0.0219999999999914,"S14_C","leftwall_5"
"1328","001",287.199,0.0229999999999677,"leftwall_5","S14_C"
"1329","001",287.737,0.0909999999999513,"S14_C","FrontWall"
"1330","001",287.828,0.0230000000000246,"FrontWall","SM_Blackboard_Schiene_low_99"
"1331","001",287.851,0.0219999999999914,"SM_Blackboard_Schiene_low_99","Screen_95"
"1332","001",288.11,0.0219999999999914,"Screen_95","FrontWall"
"1333","001",288.221,0.134999999999991,"FrontWall","table12"
"1334","001",288.356,0.0219999999999914,"table12","S14_C"
"1335","001",288.378,0.021000000000015,"S14_C","S13_C"
"1336","001",288.399,0.0219999999999914,"S13_C","S14_C"
"1337","001",288.762,0.0249999999999773,"S14_C","leftwall_5"
"1338","001",288.787,0.0190000000000055,"leftwall_5","S14_C"
"1339","001",289.579,0.0879999999999654,"S14_C","leftwall_5"
"1340","001",289.76,0.0199999999999818,"leftwall_5","FrontWall"
"1341","001",289.827,0.0199999999999818,"FrontWall","S14_C"
"1342","001",289.847,0.0230000000000246,"S14_C","leftwall_5"
"1343","001",289.89,0.0230000000000246,"leftwall_5","S14_C"
"1344","001",291.241,0.112000000000023,"S14_C","FloorFront"
"1345","001",291.353,0.0229999999999677,"FloorFront","FrontWall"
"1346","001",291.376,0.021000000000015,"FrontWall","CartoonTeacher"
"1347","001",291.397,0.0219999999999914,"CartoonTeacher","FrontWall"
"1348","001",291.419,0.0219999999999914,"FrontWall","Screen_95"
"1349","001",292.475,0.0339999999999918,"Screen_95","CartoonTeacher"
"1350","001",292.509,0.0319999999999823,"CartoonTeacher","Screen_95"
"1351","001",292.541,0.0230000000000246,"Screen_95","CartoonTeacher"
"1352","001",292.63,0.0240000000000009,"CartoonTeacher","Screen_95"
"1353","001",294.485,0.0229999999999677,"Screen_95","CartoonTeacher"
"1354","001",294.864,0.0220000000000482,"CartoonTeacher","Screen_95"
"1355","001",294.886,0.0219999999999914,"Screen_95","CartoonTeacher"
"1356","001",295.022,0.0219999999999914,"CartoonTeacher","Screen_95"
"1357","001",295.044,0.0219999999999914,"Screen_95","CartoonTeacher"
"1358","001",295.454,0.158000000000015,"CartoonTeacher","FrontWall"
"1359","001",295.612,0.0209999999999582,"FrontWall","leftwall_5"
"1360","001",295.678,0.0230000000000246,"leftwall_5","S14_C"
"1361","001",295.701,0.0219999999999914,"S14_C","leftwall_5"
"1362","001",295.745,0.0229999999999677,"leftwall_5","S14_C"
"1363","001",295.817,0.0229999999999677,"S14_C","leftwall_5"
"1364","001",295.952,0.0199999999999818,"leftwall_5","S14_C"
"1365","001",295.972,0.0230000000000246,"S14_C","leftwall_5"
"1366","001",296.063,0.0240000000000009,"leftwall_5","S14_C"
"1367","001",296.243,0.0230000000000246,"S14_C","leftwall_5"
"1368","001",296.506,0.0220000000000482,"leftwall_5","leftwall"
"1369","001",296.685,0.0219999999999914,"leftwall","leftwall_5"
"1370","001",296.707,0.0219999999999914,"leftwall_5","leftwall"
"1371","001",296.729,0.0230000000000246,"leftwall","leftwall_5"
"1372","001",296.752,0.0219999999999914,"leftwall_5","leftwall"
"1373","001",296.774,0.021000000000015,"leftwall","leftwall_5"
"1374","001",296.795,0.0229999999999677,"leftwall_5","leftwall"
"1375","001",296.862,0.0219999999999914,"leftwall","S14_C"
"1376","001",297.113,0.0230000000000246,"S14_C","S13_C"
"1377","001",297.661,0.0230000000000246,"S13_C","S14_C"
"1378","001",298.042,0.115000000000009,"S14_C","S13_C"
"1379","001",298.157,0.0219999999999914,"S13_C","S12_C"
"1380","001",298.223,0.021000000000015,"S12_C","S13_C"
"1381","001",298.288,0.0219999999999914,"S13_C","S12_C"
"1382","001",298.616,0.177999999999997,"S12_C","Screen_95"
"1383","001",298.976,0.0219999999999914,"Screen_95","CartoonTeacher"
"1384","001",298.998,0.0230000000000246,"CartoonTeacher","Screen_95"
"1385","001",299.044,0.0230000000000246,"Screen_95","FrontWall"
"1386","001",299.067,0.0219999999999914,"FrontWall","CartoonTeacher"
"1387","001",299.089,0.0219999999999914,"CartoonTeacher","FrontWall"
"1388","001",299.111,0.0230000000000246,"FrontWall","CartoonTeacher"
"1389","001",299.221,0.0230000000000246,"CartoonTeacher","FrontWall"
"1390","001",299.266,0.0209999999999582,"FrontWall","S16_C"
"1391","001",299.354,0.0200000000000387,"S16_C","chair16"
"1392","001",299.616,0.0219999999999914,"chair16","table13"
"1393","001",299.661,0.0219999999999914,"table13","chair16"
"1394","001",299.837,0.0230000000000246,"chair16","FloorFront"
"1395","001",299.904,0.0249999999999773,"FloorFront","S16_C"
"1396","001",299.929,0.0220000000000482,"S16_C","chair16"
"1397","001",300.038,0.021000000000015,"chair16","S16_C"
"1398","001",300.08,0.0230000000000246,"S16_C","chair16"
"1399","001",300.125,0.0230000000000246,"chair16","frontcabin"
"1400","001",300.148,0.0219999999999914,"frontcabin","chair17"
"1401","001",300.236,0.0230000000000246,"chair17","frontcabin"
"1402","001",300.348,0.0219999999999914,"frontcabin","chair17"
"1403","001",300.525,0.0230000000000246,"chair17","table14"
"1404","001",300.548,0.0219999999999914,"table14","rightwall2"
"1405","001",300.57,0.0219999999999914,"rightwall2","empty"
"1406","001",300.592,0.0219999999999914,"empty","rightwall2"
"1407","001",300.614,0.0220000000000482,"rightwall2","empty"
"1408","001",300.659,0.0219999999999914,"empty","frontcabin"
"1409","001",301.085,0.0230000000000246,"frontcabin","table14"
"1410","001",301.203,0.0330000000000155,"table14","chair17"
"1411","001",301.436,0.0330000000000155,"chair17","rightwall2"
"1412","001",301.469,0.0330000000000155,"rightwall2","empty"
"1413","001",301.569,0.0329999999999586,"empty","rightwall2"
"1414","001",301.602,0.0340000000000487,"rightwall2","table14"
"1415","001",301.636,0.0989999999999895,"table14","chair17"
"1416","001",302.058,0.0219999999999914,"chair17","FloorFront"
"1417","001",302.126,0.021000000000015,"FloorFront","chair16"
"1418","001",302.392,0.021000000000015,"chair16","table13"
"1419","001",302.413,0.134000000000015,"table13","table14"
"1420","001",302.57,0.0219999999999914,"table14","S16_C"
"1421","001",303.081,0.0229999999999677,"S16_C","FrontWall"
"1422","001",303.192,0.089999999999975,"FrontWall","frontcabin"
"1423","001",303.858,0.0330000000000155,"frontcabin","empty"
"1424","001",304.026,0.0319999999999823,"empty","rightwall1"
"1425","001",304.058,0.0330000000000155,"rightwall1","FrontWall"
"1426","001",304.857,0.0219999999999914,"FrontWall","frontcabin"
"1427","001",305.681,0.0219999999999914,"frontcabin","empty"
"1428","001",305.768,0.0230000000000246,"empty","rightwall1"
"1429","001",305.791,0.021000000000015,"rightwall1","empty"
"1430","001",305.812,0.0229999999999677,"empty","rightwall1"
"1431","001",305.835,0.0240000000000009,"rightwall1","empty"
"1432","001",305.859,0.021000000000015,"empty","frontcabin"
"1433","001",305.88,0.0219999999999914,"frontcabin","empty"
"1434","001",305.902,0.0219999999999914,"empty","frontcabin"
"1435","001",305.946,0.0219999999999914,"frontcabin","empty"
"1436","001",305.991,0.0219999999999914,"empty","frontdoor_5"
"1437","001",306.013,0.0220000000000482,"frontdoor_5","empty"
"1438","001",306.058,0.021000000000015,"empty","rightwall1"
"1439","001",306.079,0.0229999999999677,"rightwall1","frontdoor_5"
"1440","001",306.102,0.0230000000000246,"frontdoor_5","rightwall1"
"1441","001",306.147,0.021000000000015,"rightwall1","empty"
"1442","001",306.213,0.0229999999999677,"empty","rightwall1"
"1443","001",306.28,0.021000000000015,"rightwall1","FrontWall"
"1444","001",306.435,0.0230000000000246,"FrontWall","rightwall1"
"1445","001",306.458,0.0229999999999677,"rightwall1","FrontWall"
"1446","001",306.481,0.0230000000000246,"FrontWall","rightwall1"
"1447","001",306.525,0.0230000000000246,"rightwall1","FrontWall"
"1448","001",306.548,0.0219999999999914,"FrontWall","rightwall1"
"1449","001",306.57,0.0230000000000246,"rightwall1","FrontWall"
"1450","001",306.593,0.0229999999999677,"FrontWall","empty"
"1451","001",306.645,0.0339999999999918,"empty","rightwall1"
"1452","001",306.679,0.0330000000000155,"rightwall1","frontcabin"
"1453","001",308.645,0.0230000000000246,"frontcabin","frontdoor_5"
"1454","001",308.712,0.0219999999999914,"frontdoor_5","frontcabin"
"1455","001",308.935,0.021000000000015,"frontcabin","frontdoor_5"
"1456","001",309.023,0.0219999999999914,"frontdoor_5","frontcabin"
"1457","001",309.067,0.0219999999999914,"frontcabin","empty"
"1458","001",309.223,0.0219999999999914,"empty","frontcabin"
"1459","001",309.645,0.0230000000000246,"frontcabin","rightwall1"
"1460","001",309.668,0.0219999999999914,"rightwall1","FrontWall"
"1461","001",310.178,0.0219999999999914,"FrontWall","Screen_95"
"1462","001",310.268,0.0200000000000387,"Screen_95","CartoonTeacher"
"1463","001",310.288,0.0229999999999677,"CartoonTeacher","Screen_95"
"1464","001",310.311,0.0220000000000482,"Screen_95","CartoonTeacher"
"1465","001",310.534,0.0230000000000246,"CartoonTeacher","Screen_95"
"1466","001",310.578,0.021000000000015,"Screen_95","CartoonTeacher"
"1467","001",310.599,0.0230000000000246,"CartoonTeacher","FrontWall"
"1468","001",310.733,0.0229999999999677,"FrontWall","SM_Blackboard_Tafel_unten_low_101"
"1469","001",310.988,0.0319999999999823,"SM_Blackboard_Tafel_unten_low_101","FrontWall"
"1470","001",311.154,0.0339999999999918,"FrontWall","ceiling_front"
"1471","001",311.321,0.0319999999999823,"ceiling_front","empty"
"1472","001",311.353,0.0339999999999918,"empty","window1"
"1473","001",311.487,0.0329999999999586,"window1","leftwall"
"1474","001",311.52,0.0330000000000155,"leftwall","window1"
"1475","001",311.788,0.0219999999999914,"window1","leftwall"
"1476","001",311.81,0.021000000000015,"leftwall","ceiling"
"1477","001",312.188,0.0219999999999914,"ceiling","ceiling_9"
"1478","001",312.625,0.0240000000000009,"ceiling_9","ceiling"
"1479","001",313.009,0.0339999999999918,"ceiling","ceiling_9"
"1480","001",313.275,0.035000000000025,"ceiling_9","ceiling"
"1481","001",313.856,0.0230000000000246,"ceiling","lamp_a4"
"1482","001",313.902,0.0230000000000246,"lamp_a4","ceiling"
"1483","001",314.068,0.0240000000000009,"ceiling","leftwall"
"1484","001",314.254,0.0979999999999563,"leftwall","backwall2"
"1485","001",314.352,0.035000000000025,"backwall2","S43_C"
"1486","001",314.486,0.0339999999999918,"S43_C","leftwall"
"1487","001",314.52,0.0330000000000155,"leftwall","S42_C"
"1488","001",314.553,0.0330000000000155,"S42_C","window2"
"1489","001",314.62,0.0330000000000155,"window2","S42_C"
"1490","001",314.653,0.0339999999999918,"S42_C","window2"
"1491","001",314.687,0.0330000000000155,"window2","S42_C"
"1492","001",314.752,0.0339999999999918,"S42_C","leftwall"
"1493","001",314.786,0.0339999999999918,"leftwall","window2"
"1494","001",314.82,0.0330000000000155,"window2","leftwall"
"1495","001",315.009,0.115000000000009,"leftwall","backwall2"
"1496","001",315.346,0.021000000000015,"backwall2","S43_C"
"1497","001",315.51,0.0219999999999914,"S43_C","table42"
"1498","001",315.532,0.0230000000000246,"table42","FloorLeftSide"
"1499","001",315.858,0.0219999999999914,"FloorLeftSide","backcabin3"
"1500","001",315.88,0.0219999999999914,"backcabin3","FloorLeftSide"
"1501","001",315.902,0.0219999999999914,"FloorLeftSide","backcabin3"
"1502","001",315.924,0.0230000000000246,"backcabin3","backwall3"
"1503","001",315.969,0.021000000000015,"backwall3","backcabin3"
"1504","001",315.99,0.0219999999999914,"backcabin3","backwall2"
"1505","001",316.012,0.0219999999999914,"backwall2","backcabin3"
"1506","001",316.121,0.021000000000015,"backcabin3","FloorLeftSide"
"1507","001",316.189,0.0229999999999677,"FloorLeftSide","FloorRightSide"
"1508","001",316.212,0.021000000000015,"FloorRightSide","FloorLeftSide"
"1509","001",316.299,0.0240000000000009,"FloorLeftSide","backcabin3"
"1510","001",316.39,0.0230000000000246,"backcabin3","FloorLeftSide"
"1511","001",316.458,0.0229999999999677,"FloorLeftSide","backcabin3"
"1512","001",316.481,0.0240000000000009,"backcabin3","FloorLeftSide"
"1513","001",316.697,0.021000000000015,"FloorLeftSide","backcabin2"
"1514","001",316.718,0.0229999999999677,"backcabin2","backwall1"
"1515","001",316.741,0.0219999999999914,"backwall1","S35_C"
"1516","001",316.763,0.0220000000000482,"S35_C","backdoor"
"1517","001",316.785,0.0229999999999677,"backdoor","S35_C"
"1518","001",316.808,0.0240000000000009,"S35_C","backwall1"
"1519","001",316.832,0.0240000000000009,"backwall1","backdoor"
"1520","001",316.856,0.0219999999999914,"backdoor","S35_C"
"1521","001",316.946,0.0219999999999914,"S35_C","backwall1"
"1522","001",316.968,0.0219999999999914,"backwall1","S35_C"
"1523","001",317.079,0.0219999999999914,"S35_C","backwall1"
"1524","001",317.101,0.0219999999999914,"backwall1","S35_C"
"1525","001",317.146,0.0209999999999582,"S35_C","empty"
"1526","001",317.19,0.0230000000000246,"empty","table43"
"1527","001",317.213,0.0199999999999818,"table43","S35_C"
"1528","001",317.785,0.0229999999999677,"S35_C","backcabin2"
"1529","001",317.808,0.021000000000015,"backcabin2","empty"
"1530","001",317.874,0.0219999999999914,"empty","S35_C"
"1531","001",317.896,0.0219999999999914,"S35_C","table43"
"1532","001",317.918,0.0240000000000009,"table43","empty"
"1533","001",318.008,0.0240000000000009,"empty","backcabin2"
"1534","001",318.257,0.0219999999999914,"backcabin2","empty"
"1535","001",318.279,0.0219999999999914,"empty","FloorLeftSide"
"1536","001",318.301,0.0450000000000159,"FloorLeftSide","table41"
"1537","001",318.346,0.0199999999999818,"table41","chair42"
"1538","001",318.366,0.0240000000000009,"chair42","S34_C"
"1539","001",318.39,0.0230000000000246,"S34_C","table32"
"1540","001",318.662,0.021000000000015,"table32","table31"
"1541","001",318.731,0.0240000000000009,"table31","leftwall_3"
"1542","001",318.755,0.0240000000000009,"leftwall_3","window1"
"1543","001",318.942,0.0229999999999677,"window1","leftwall"
"1544","001",318.965,0.114000000000033,"leftwall","leftwall_5"
"1545","001",319.079,0.0229999999999677,"leftwall_5","FrontWall"
"1546","001",319.102,0.0230000000000246,"FrontWall","S14_C"
"1547","001",319.148,0.0219999999999914,"S14_C","leftwall_5"
"1548","001",319.17,0.0209999999999582,"leftwall_5","S14_C"
"1549","001",319.282,0.021000000000015,"S14_C","FrontWall"
"1550","001",319.694,0.0229999999999677,"FrontWall","Screen_95"
"1551","001",319.762,0.021000000000015,"Screen_95","FrontWall"
"1552","001",319.783,0.0240000000000009,"FrontWall","Screen_95"
"1553","001",319.807,0.0229999999999677,"Screen_95","FrontWall"
"1554","001",319.874,0.0229999999999677,"FrontWall","Screen_95"
"1555","001",319.943,0.0289999999999964,"Screen_95","FrontWall"
"1556","001",321.04,0.0219999999999914,"FrontWall","SM_Blackboard_Schiene_low_99"
"1557","001",321.356,0.0240000000000009,"SM_Blackboard_Schiene_low_99","FrontWall"
"1558","001",321.38,0.0230000000000246,"FrontWall","SM_Blackboard_Schiene_low_99"
"1559","001",321.522,0.0939999999999941,"SM_Blackboard_Schiene_low_99","CartoonTeacher"
"1560","001",321.661,0.0240000000000009,"CartoonTeacher","Screen_95"
"1561","001",321.685,0.0219999999999914,"Screen_95","CartoonTeacher"
"1562","001",321.906,0.10899999999998,"CartoonTeacher","Screen_95"
"1563","001",322.038,0.0219999999999914,"Screen_95","CartoonTeacher"
"1564","001",322.083,0.0209999999999582,"CartoonTeacher","Screen_95"
"1565","001",322.104,0.0230000000000246,"Screen_95","CartoonTeacher"
"1566","001",322.826,0.135999999999967,"CartoonTeacher","Screen_95"
"1567","001",322.962,0.0339999999999918,"Screen_95","S16_C"
"1568","001",323.062,0.0339999999999918,"S16_C","Screen_95"
"1569","001",323.161,0.0330000000000155,"Screen_95","S16_C"
"1570","001",323.516,0.111999999999966,"S16_C","Screen_95"
"1571","001",324.146,0.0199999999999818,"Screen_95","S16_C"
"1572","001",324.189,0.0219999999999914,"S16_C","FrontWall"
"1573","001",324.211,0.0199999999999818,"FrontWall","S16_C"
"1574","001",324.472,0.021000000000015,"S16_C","Screen_95"
"1575","001",324.739,0.0220000000000482,"Screen_95","CartoonTeacher"
"1576","001",325.057,0.0219999999999914,"CartoonTeacher","SM_Blackboard_Schiene_low_99"
"1577","001",325.099,0.0219999999999914,"SM_Blackboard_Schiene_low_99","SM_Blackboard_Tafel_unten_low_101"
